"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"96987099999","2020-02-02","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.7"," 8","  75.9"," 8","1010.1"," 8","005.1"," 8","  5.3"," 8","  1.9"," 8","  5.1","999.9","  91.9"," ","  77.0"," "," 0.47","A","999.9","010000"
"96987099999","2020-02-03","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.7"," 8","  76.0"," 8","1009.7"," 8","004.9"," 8","  5.4"," 8","  3.1"," 8","  4.1","999.9","  90.7"," ","  75.6"," "," 0.39","A","999.9","010000"
"96987099999","2020-02-04","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.8"," 7","  74.0"," 7","1008.5"," 7","003.6"," 7","  5.1"," 7","  1.7"," 7","  6.0","999.9","  90.9"," ","  78.1"," "," 0.00","I","999.9","000000"
"96987099999","2020-02-05","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.8"," 8","  73.0"," 8","1007.8"," 8","002.9"," 8","  5.7"," 8","  2.2"," 8","  4.1","999.9","  91.9"," ","  75.6"," "," 0.00","I","999.9","000000"
"96987099999","2020-02-06","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.4"," 8","  74.6"," 8","1007.5"," 8","002.6"," 8","  5.0"," 8","  1.6"," 8","  8.0","999.9","  93.6"," ","  76.6"," "," 0.24","A","999.9","010010"
"96987099999","2020-02-07","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.8"," 7","  74.8"," 7","1008.8"," 7","003.9"," 7","  4.5"," 7","  1.7"," 7","  6.0","999.9","  91.0"," ","  75.9"," "," 0.44","B","999.9","010010"
"96987099999","2020-02-08","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.2"," 8","  75.9"," 8","1009.1"," 8","004.3"," 8","  5.1"," 8","  2.0"," 8","  4.1","999.9","  91.4"," ","  76.6"," "," 0.00","H","999.9","010010"
"96987099999","2020-02-09","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.2"," 6","  74.7"," 6","1009.8"," 6","004.9"," 6","  4.7"," 6","  2.5"," 6","  8.9","999.9","  83.1"," ","  77.4"," "," 0.24","A","999.9","010000"
"96987099999","2020-02-10","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.7"," 7","  74.7"," 7","1009.5"," 7","004.7"," 7","  5.1"," 7","  1.7"," 7","  8.0","999.9","  90.3"," ","  75.9","*"," 0.31","A","999.9","010010"
"96987099999","2020-02-11","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.0"," 8","  75.1"," 8","1010.8"," 8","005.9"," 8","  5.1"," 8","  1.6"," 8","  6.0","999.9","  89.6"," ","  75.2"," "," 0.00","I","999.9","000000"
"96987099999","2020-02-12","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.3"," 8","  76.1"," 8","1010.9"," 8","006.0"," 8","  5.1"," 8","  5.1"," 8"," 12.0","999.9","  90.7"," ","  77.0"," "," 0.00","I","999.9","000000"
"96987099999","2020-02-13","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.0"," 8","  75.5"," 8","1009.8"," 8","004.9"," 8","  5.3"," 8","  4.3"," 8","  9.9","999.9","  91.8"," ","  77.0"," "," 0.20","A","999.9","000010"
"96987099999","2020-02-14","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.3"," 8","  73.9"," 8","1009.3"," 8","004.4"," 8","  5.1"," 8","  3.2"," 8"," 12.0","999.9","  90.7"," ","  77.0"," "," 0.00","I","999.9","000000"
"96987099999","2020-02-15","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.0"," 8","  74.9"," 8","1009.8"," 8","004.9"," 8","  5.3"," 8","  2.2"," 8"," 12.0","999.9","  91.4"," ","  74.8"," "," 1.30","A","999.9","010010"
"96987099999","2020-02-16","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.9"," 8","  74.5"," 7","1009.8"," 8","004.8"," 8","  4.9"," 8","  3.4"," 8","  6.0","999.9","  89.6"," ","  75.2"," "," 0.00","I","999.9","000010"
"96987099999","2020-02-17","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.8"," 8","  75.8"," 8","1010.2"," 8","005.3"," 8","  4.8"," 8","  0.5"," 8","  4.1","999.9","  86.9"," ","  76.6"," "," 0.24","B","999.9","010010"
"96987099999","2020-02-18","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.5"," 8","  75.5"," 8","1009.2"," 8","004.4"," 8","  5.0"," 8","  1.8"," 8","  6.0","999.9","  91.0"," ","  76.3"," "," 0.00","A","999.9","000010"
"96987099999","2020-02-19","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.6"," 8","  75.6"," 8","1008.3"," 8","003.3"," 8","  5.0"," 8","  2.6"," 8","  6.0","999.9","  88.5","*","  77.2"," "," 0.16","A","999.9","010010"
"96987099999","2020-02-20","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.8"," 7","  74.5"," 7","1008.5"," 7","003.5"," 7","  5.0"," 7","  2.2"," 7","  2.9","999.9","  89.2"," ","  75.0"," "," 0.00","A","999.9","000000"
"96987099999","2020-02-21","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.3"," 8","  74.9"," 8","1010.3"," 8","005.4"," 8","  4.2"," 8","  0.5"," 8","  4.1","999.9","  90.7"," ","  75.9"," "," 1.06","B","999.9","010010"
"96987099999","2020-02-22","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  79.5"," 8","  75.5"," 8","1010.7"," 8","005.7"," 8","  4.3"," 8","  2.4"," 8","  4.1","999.9","  87.8"," ","  75.9","*"," 2.60","C","999.9","010010"
"96987099999","2020-02-23","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.3"," 8","  74.4"," 8","1008.5"," 8","003.7"," 8","  5.4"," 8","  1.4"," 8","  4.1","999.9","  89.2"," ","  73.8"," "," 0.08","B","999.9","010000"
"96987099999","2020-02-24","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  83.3"," 8","  74.8"," 8","1008.5"," 8","003.5"," 8","  4.8"," 8","  3.7"," 8"," 12.0","999.9","  90.5"," ","  76.3"," ","99.99"," ","999.9","010000"
"96987099999","2020-02-25","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.1"," 8","  75.5"," 8","1008.1"," 8","003.3"," 8","  5.2"," 8","  2.2"," 8","  6.0","999.9","  92.3"," ","  75.0","*"," 0.04","A","999.9","000010"
"96987099999","2020-02-26","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.6"," 8","  76.3"," 8","1008.2"," 8","003.2"," 8","  4.7"," 8","  0.2"," 8","  1.9","999.9","  89.4"," ","  78.1"," "," 0.35","B","999.9","010000"
"96987099999","2020-02-27","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.3"," 8","  76.4"," 8","1007.6"," 8","002.8"," 8","  5.4"," 8","  2.0"," 8","  8.9","999.9","  90.7"," ","  77.7"," "," 0.00","I","999.9","000010"
"96987099999","2020-02-28","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.8"," 8","  76.2"," 8","1006.4"," 8","001.5"," 8","  4.7"," 8","  3.3"," 8","  9.9","999.9","  91.0"," ","  77.7","*"," 2.24","B","999.9","010010"
"96987099999","2020-02-29","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.2"," 8","  76.1"," 8","1006.5"," 8","001.5"," 8","  4.2"," 8","  1.9"," 8","  4.1","999.9","  92.1"," ","  76.3"," "," 0.28","C","999.9","010010"
"96987099999","2020-03-01","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.4"," 8","  76.1"," 8","1007.7"," 8","002.9"," 8","  4.3"," 8","  3.1"," 8","  5.1","999.9","  89.1"," ","  75.2"," "," 0.74","C","999.9","010010"
"96987099999","2020-03-02","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.7"," 8","  76.0"," 8","1007.9"," 8","003.0"," 8","  5.0"," 8","  1.4"," 8","  7.0","999.9","  90.0"," ","  76.3"," "," 0.02","C","999.9","010000"
"96987099999","2020-03-03","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  82.8"," 8","  76.1"," 8","1008.2"," 8","003.3"," 8","  4.5"," 8","  2.1"," 8","  6.0","999.9","  89.6"," ","  77.2","*"," 0.59","B","999.9","010010"
"96987099999","2020-03-04","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.3"," 8","  75.6"," 8","1008.3"," 8","003.3"," 8","  5.0"," 8","  1.0"," 8","  6.0","999.9","  86.0"," ","  76.5","*"," 0.02","A","999.9","010000"
"96987099999","2020-03-05","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.4"," 8","  75.2"," 8","1008.3"," 8","003.4"," 8","  5.0"," 8","  0.8"," 8","  2.9","999.9","  88.2","*","  76.5"," "," 0.67","B","999.9","010000"
"96987099999","2020-03-06","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.1"," 8","  75.0"," 8","1009.8"," 8","004.8"," 8","  4.6"," 8","  1.0"," 8","  4.1","999.9","  90.1"," ","  75.6"," "," 0.95","C","999.9","010010"
"96987099999","2020-03-07","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.0"," 8","  75.5"," 8","1009.7"," 8","004.8"," 8","  4.7"," 8","  1.7"," 8","  8.0","999.9","  89.4"," ","  75.6"," "," 0.04","A","999.9","010010"
"96987099999","2020-03-08","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  80.8"," 8","  75.9"," 8","1008.2"," 8","003.3"," 8","  4.7"," 8","  2.3"," 8","  6.0","999.9","  86.5","*","  76.1"," "," 0.04","A","999.9","010010"
"96987099999","2020-03-09","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  78.3"," 8","  75.2"," 8","1007.8"," 8","002.9"," 8","  4.1"," 8","  1.1"," 8","  2.9","999.9","  87.4"," ","  75.4","*"," 4.45","B","999.9","010010"
