"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"96973099999","2020-02-13","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.4"," 8","  77.8"," 8","1010.8"," 8","010.5"," 8","  5.8"," 8","  3.1"," 8"," 12.0","999.9","  88.9"," ","  78.4"," "," 0.00","B","999.9","010010"
"96973099999","2020-02-14","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.3"," 8","  78.1"," 8","1010.3"," 8","010.0"," 8","  6.2"," 8","  3.0"," 8","  6.0","999.9","  88.9"," ","  79.2","*"," 0.28","C","999.9","010010"
"96973099999","2020-02-15","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.7"," 8","  78.1"," 8","1010.8"," 8","010.5"," 8","  5.4"," 8","  7.6"," 8"," 24.1","999.9","  87.8"," ","  78.4","*"," 1.14","C","999.9","010010"
"96973099999","2020-02-16","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.5"," 8","  77.2"," 8","1010.8"," 8","010.5"," 8","  5.4"," 8","  6.2"," 8"," 22.9","999.9","  86.7"," ","  77.0"," "," 1.18","C","999.9","010010"
"96973099999","2020-02-17","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  78.3"," 8","  75.5"," 8","1011.4"," 8","011.1"," 8","  5.3"," 8","  4.1"," 8","  8.9","999.9","  86.7"," ","  75.2","*"," 3.03","B","999.9","010010"
"96973099999","2020-02-18","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.0"," 8","  76.3"," 8","1010.6"," 8","010.3"," 8","  5.7"," 8","  3.9"," 8","  9.9","999.9","  86.4"," ","  77.0","*"," 0.01","C","999.9","010010"
"96973099999","2020-02-19","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.9"," 8","  77.0"," 8","1009.7"," 8","009.4"," 8","  5.9"," 8","  9.3"," 8"," 17.1","999.9","  88.2"," ","  77.0"," "," 0.67","B","999.9","010010"
"96973099999","2020-02-20","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.9"," 8","  76.1"," 8","1010.4"," 8","010.1"," 8","  5.9"," 8","  7.4"," 8"," 15.0","999.9","  87.1"," ","  77.0"," "," 0.00","H","999.9","010000"
"96973099999","2020-02-21","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.4"," 8","  76.7"," 8","1011.5"," 8","011.2"," 8","  5.9"," 8","  7.0"," 8"," 22.0","999.9","  88.9"," ","  77.4","*","99.99"," ","999.9","010000"
"96973099999","2020-02-22","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.5"," 7","  77.4"," 7","1011.3"," 7","011.0"," 7","  5.3"," 7","  0.7"," 7","  2.9","999.9","  87.1"," ","  76.6"," "," 0.24","B","999.9","000010"
